invoice_id,subscription_id,customer_id,product_id,invoice_date,billing_start_date,billing_end_date,amount_usd,country,school_id,subscription_type,subscription_status,use_case,billing_frequency
inv_0000518,sub_000160,cust_00143,prod_002,2023-05-01,2023-05-01,2023-07-31,81.0,canada,sch_00143,starter,cancelled,government_ngos,quarterly
inv_0000921,sub_000162,cust_00002,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,brazil,sch_00002,pro,cancelled,government_ngos,monthly
inv_0001016,sub_000166,cust_00007,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,australia,sch_00007,pro,cancelled,customer_training,monthly
inv_0001021,sub_000173,cust_00021,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,united states,sch_00021,learning_center,cancelled,b2c_course_sellers,monthly
inv_0000838,sub_000176,cust_00008,prod_005,2023-09-01,2023-09-01,2023-11-30,282.0,brazil,sch_00008,pro,cancelled,corporate_training,quarterly
inv_0000973,sub_000179,cust_00145,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,spain,sch_00145,pro,cancelled,b2c_course_sellers,monthly
inv_0001806,sub_000180,cust_00146,prod_007,2024-07-01,2024-07-01,2024-07-31,299.0,spain,sch_00146,learning_center,cancelled,b2b_course_sellers,monthly
inv_0000975,sub_000181,cust_00147,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,united states,sch_00147,pro,cancelled,b2c_course_sellers,monthly
inv_0000330,sub_000186,cust_00139,prod_004,2023-04-01,2023-04-01,2023-04-30,99.0,united states,sch_00139,pro,cancelled,b2c_course_sellers,monthly
inv_0000592,sub_000187,cust_00107,prod_004,2023-06-01,2023-06-01,2023-06-30,99.0,brazil,sch_00107,pro,cancelled,b2c_course_sellers,monthly
inv_0000333,sub_000188,cust_00104,prod_006,2023-04-01,2023-04-01,2024-03-31,948.0,spain,sch_00104,pro,cancelled,corporate_training,annual
inv_0000645,sub_000190,cust_00009,prod_007,2023-07-01,2023-07-01,2023-07-31,299.0,india,sch_00009,learning_center,cancelled,government_ngos,monthly
inv_0001230,sub_000193,cust_00123,prod_008,2024-01-01,2024-01-01,2024-03-31,852.0,france,sch_00123,learning_center,cancelled,corporate_training,quarterly
inv_0000653,sub_000194,cust_00026,prod_001,2023-07-01,2023-07-01,2023-07-31,29.0,spain,sch_00026,starter,cancelled,customer_training,monthly
inv_0000594,sub_000195,cust_00109,prod_001,2023-06-01,2023-06-01,2023-06-30,29.0,brazil,sch_00109,starter,cancelled,corporate_training,monthly
inv_0000673,sub_000197,cust_00072,prod_005,2023-07-01,2023-07-01,2023-09-30,282.0,germany,sch_00072,pro,cancelled,b2c_course_sellers,quarterly
inv_0000522,sub_000199,cust_00149,prod_001,2023-05-01,2023-05-01,2023-05-31,29.0,united kingdom,sch_00149,starter,cancelled,b2b_course_sellers,monthly
inv_0000432,sub_000200,cust_00150,prod_005,2023-04-01,2023-04-01,2023-06-30,282.0,spain,sch_00150,pro,cancelled,b2b_course_sellers,quarterly
inv_0000434,sub_000202,cust_00152,prod_009,2023-04-01,2023-04-01,2024-03-31,2988.0,india,sch_00152,learning_center,cancelled,b2c_course_sellers,annual
inv_0000436,sub_000203,cust_00023,prod_005,2023-05-01,2023-05-01,2023-07-31,282.0,spain,sch_00023,pro,cancelled,customer_training,quarterly
inv_0000439,sub_000205,cust_00085,prod_004,2023-05-01,2023-05-01,2023-05-31,99.0,netherlands,sch_00085,pro,cancelled,government_ngos,monthly
inv_0001020,sub_000207,cust_00019,prod_005,2023-11-01,2023-11-01,2024-01-31,282.0,brazil,sch_00019,pro,cancelled,government_ngos,quarterly
inv_0000883,sub_000208,cust_00136,prod_007,2023-09-01,2023-09-01,2023-09-30,299.0,india,sch_00136,learning_center,cancelled,corporate_training,monthly
inv_0000659,sub_000209,cust_00038,prod_007,2023-07-01,2023-07-01,2023-07-31,299.0,united kingdom,sch_00038,learning_center,cancelled,customer_training,monthly
inv_0000600,sub_000210,cust_00130,prod_007,2023-06-01,2023-06-01,2023-06-30,299.0,australia,sch_00130,learning_center,cancelled,government_ngos,monthly
inv_0000647,sub_000214,cust_00014,prod_001,2023-07-01,2023-07-01,2023-07-31,29.0,spain,sch_00014,starter,cancelled,customer_training,monthly
inv_0000454,sub_000215,cust_00067,prod_002,2023-05-01,2023-05-01,2023-07-31,81.0,france,sch_00067,starter,cancelled,customer_training,quarterly
inv_0002130,sub_000216,cust_00086,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,france,sch_00086,pro,active,corporate_training,monthly
inv_0002131,sub_000217,cust_00091,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,brazil,sch_00091,pro,active,customer_training,monthly
inv_0001596,sub_000220,cust_00154,prod_008,2024-05-01,2024-05-01,2024-07-31,852.0,india,sch_00154,learning_center,active,b2b_course_sellers,quarterly
inv_0001069,sub_000222,cust_00156,prod_008,2023-11-01,2023-11-01,2024-01-31,852.0,canada,sch_00156,learning_center,cancelled,b2b_course_sellers,quarterly
inv_0000528,sub_000223,cust_00155,prod_006,2023-06-01,2023-06-01,2024-05-31,948.0,india,sch_00155,pro,cancelled,b2b_course_sellers,annual
inv_0001885,sub_000224,cust_00030,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0,australia,sch_00030,pro,cancelled,b2c_course_sellers,monthly
inv_0000672,sub_000226,cust_00070,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,netherlands,sch_00070,pro,cancelled,b2b_course_sellers,monthly
inv_0002117,sub_000227,cust_00042,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,netherlands,sch_00042,learning_center,active,corporate_training,monthly
inv_0000664,sub_000230,cust_00052,prod_007,2023-07-01,2023-07-01,2023-07-31,299.0,united states,sch_00052,learning_center,cancelled,government_ngos,monthly
inv_0001033,sub_000231,cust_00045,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,netherlands,sch_00045,learning_center,cancelled,customer_training,monthly
inv_0001140,sub_000232,cust_00117,prod_001,2023-12-01,2023-12-01,2023-12-31,29.0,netherlands,sch_00117,starter,cancelled,corporate_training,monthly
inv_0001109,sub_000233,cust_00013,prod_002,2023-12-01,2023-12-01,2024-02-29,81.0,united kingdom,sch_00013,starter,cancelled,b2c_course_sellers,quarterly
inv_0000684,sub_000234,cust_00093,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,france,sch_00093,pro,cancelled,corporate_training,monthly
inv_0000545,sub_000235,cust_00102,prod_005,2023-06-01,2023-06-01,2023-08-31,282.0,brazil,sch_00102,pro,cancelled,customer_training,quarterly
inv_0000879,sub_000236,cust_00124,prod_005,2023-09-01,2023-09-01,2023-11-30,282.0,france,sch_00124,pro,cancelled,customer_training,quarterly
inv_0000613,sub_000238,cust_00157,prod_003,2023-06-01,2023-06-01,2024-05-31,288.0,brazil,sch_00157,starter,cancelled,corporate_training,annual
inv_0001070,sub_000239,cust_00158,prod_001,2023-11-01,2023-11-01,2023-11-30,29.0,united kingdom,sch_00158,starter,cancelled,government_ngos,monthly
inv_0000804,sub_000240,cust_00159,prod_007,2023-08-01,2023-08-01,2023-08-31,299.0,brazil,sch_00159,learning_center,cancelled,corporate_training,monthly
inv_0000617,sub_000242,cust_00151,prod_005,2023-07-01,2023-07-01,2023-09-30,282.0,spain,sch_00151,pro,cancelled,b2c_course_sellers,quarterly
inv_0001108,sub_000243,cust_00010,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,france,sch_00010,pro,cancelled,b2b_course_sellers,monthly
inv_0001481,sub_000251,cust_00047,prod_002,2024-04-01,2024-04-01,2024-06-30,81.0,brazil,sch_00047,starter,active,b2b_course_sellers,quarterly
inv_0000634,sub_000253,cust_00028,prod_004,2023-07-01,2023-07-01,2023-07-31,99.0,france,sch_00028,pro,cancelled,customer_training,monthly
inv_0001467,sub_000255,cust_00004,prod_005,2024-04-01,2024-04-01,2024-06-30,282.0,brazil,sch_00004,pro,active,b2c_course_sellers,quarterly
inv_0000893,sub_000259,cust_00163,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,spain,sch_00163,pro,cancelled,corporate_training,monthly
inv_0002121,sub_000261,cust_00055,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,india,sch_00055,pro,active,b2c_course_sellers,monthly
inv_0001323,sub_000262,cust_00149,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,united kingdom,sch_00149,pro,cancelled,b2b_course_sellers,monthly
inv_0001663,sub_000263,cust_00006,prod_004,2024-06-01,2024-06-01,2024-06-30,99.0,australia,sch_00006,pro,cancelled,b2b_course_sellers,monthly
inv_0000954,sub_000266,cust_00099,prod_007,2023-10-01,2023-10-01,2023-10-31,299.0,united states,sch_00099,learning_center,cancelled,corporate_training,monthly
inv_0001592,sub_000269,cust_00132,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,spain,sch_00132,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001469,sub_000270,cust_00017,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0,india,sch_00017,starter,cancelled,customer_training,monthly
inv_0000810,sub_000278,cust_00167,prod_003,2023-08-01,2023-08-01,2024-07-31,288.0,united states,sch_00167,starter,cancelled,corporate_training,annual
inv_0000813,sub_000280,cust_00161,prod_006,2023-09-01,2023-09-01,2024-08-31,948.0,united kingdom,sch_00161,pro,cancelled,b2b_course_sellers,annual
inv_0000953,sub_000281,cust_00092,prod_004,2023-10-01,2023-10-01,2023-10-31,99.0,india,sch_00092,pro,cancelled,customer_training,monthly
inv_0000815,sub_000282,cust_00109,prod_004,2023-09-01,2023-09-01,2023-09-30,99.0,brazil,sch_00109,pro,cancelled,corporate_training,monthly
inv_0001679,sub_000285,cust_00065,prod_008,2024-06-01,2024-06-01,2024-08-31,852.0,germany,sch_00065,learning_center,active,b2b_course_sellers,quarterly
inv_0000823,sub_000287,cust_00139,prod_007,2023-09-01,2023-09-01,2023-09-30,299.0,united states,sch_00139,learning_center,cancelled,b2c_course_sellers,monthly
inv_0001198,sub_000291,cust_00034,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,france,sch_00034,pro,cancelled,b2c_course_sellers,monthly
inv_0001055,sub_000294,cust_00130,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,australia,sch_00130,pro,cancelled,government_ngos,monthly
inv_0001153,sub_000295,cust_00169,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,united kingdom,sch_00169,pro,cancelled,government_ngos,monthly
inv_0000982,sub_000296,cust_00170,prod_001,2023-10-01,2023-10-01,2023-10-31,29.0,spain,sch_00170,starter,cancelled,b2b_course_sellers,monthly
inv_0001245,sub_000297,cust_00171,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,canada,sch_00171,pro,cancelled,b2b_course_sellers,monthly
inv_0001798,sub_000301,cust_00097,prod_004,2024-07-01,2024-07-01,2024-07-31,99.0,spain,sch_00097,pro,cancelled,b2b_course_sellers,monthly
inv_0000904,sub_000303,cust_00129,prod_008,2023-10-01,2023-10-01,2023-12-31,852.0,united kingdom,sch_00129,learning_center,cancelled,b2b_course_sellers,quarterly
inv_0001046,sub_000304,cust_00093,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,france,sch_00093,learning_center,cancelled,corporate_training,monthly
inv_0001294,sub_000305,cust_00036,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0,united kingdom,sch_00036,learning_center,cancelled,b2b_course_sellers,monthly
inv_0001669,sub_000309,cust_00029,prod_001,2024-06-01,2024-06-01,2024-06-30,29.0,brazil,sch_00029,starter,cancelled,government_ngos,monthly
inv_0000913,sub_000310,cust_00028,prod_001,2023-10-01,2023-10-01,2023-10-31,29.0,france,sch_00028,starter,cancelled,customer_training,monthly
inv_0001030,sub_000312,cust_00038,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,united kingdom,sch_00038,pro,cancelled,customer_training,monthly
inv_0001075,sub_000315,cust_00173,prod_004,2023-11-01,2023-11-01,2023-11-30,99.0,india,sch_00173,pro,cancelled,b2c_course_sellers,monthly
inv_0001331,sub_000316,cust_00174,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,canada,sch_00174,pro,cancelled,b2b_course_sellers,monthly
inv_0001077,sub_000317,cust_00175,prod_007,2023-11-01,2023-11-01,2023-11-30,299.0,canada,sch_00175,learning_center,cancelled,government_ngos,monthly
inv_0001286,sub_000321,cust_00023,prod_005,2024-02-01,2024-02-01,2024-04-30,282.0,spain,sch_00023,pro,cancelled,customer_training,quarterly
inv_0002124,sub_000322,cust_00068,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,united states,sch_00068,learning_center,active,corporate_training,monthly
inv_0001297,sub_000326,cust_00052,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0,united states,sch_00052,learning_center,cancelled,government_ngos,monthly
inv_0001484,sub_000327,cust_00058,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,canada,sch_00058,learning_center,cancelled,customer_training,monthly
inv_0001003,sub_000328,cust_00151,prod_002,2023-11-01,2023-11-01,2024-01-31,81.0,spain,sch_00151,starter,cancelled,b2c_course_sellers,quarterly
inv_0001185,sub_000332,cust_00001,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,canada,sch_00001,pro,cancelled,b2c_course_sellers,monthly
inv_0001250,sub_000336,cust_00179,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0,canada,sch_00179,starter,cancelled,b2c_course_sellers,monthly
inv_0001801,sub_000338,cust_00127,prod_004,2024-07-01,2024-07-01,2024-07-31,99.0,netherlands,sch_00127,pro,cancelled,b2c_course_sellers,monthly
inv_0001086,sub_000340,cust_00176,prod_004,2023-12-01,2023-12-01,2023-12-31,99.0,australia,sch_00176,pro,cancelled,customer_training,monthly
inv_0002138,sub_000341,cust_00163,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,spain,sch_00163,learning_center,active,corporate_training,monthly
inv_0001287,sub_000342,cust_00025,prod_007,2024-02-01,2024-02-01,2024-02-29,299.0,canada,sch_00025,learning_center,cancelled,customer_training,monthly
inv_0002110,sub_000343,cust_00026,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,spain,sch_00026,learning_center,active,customer_training,monthly
inv_0001315,sub_000346,cust_00118,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0,australia,sch_00118,starter,cancelled,corporate_training,monthly
inv_0001219,sub_000347,cust_00085,prod_001,2024-01-01,2024-01-01,2024-01-31,29.0,netherlands,sch_00085,starter,cancelled,government_ngos,monthly
inv_0001215,sub_000349,cust_00070,prod_004,2024-01-01,2024-01-01,2024-01-31,99.0,netherlands,sch_00070,pro,cancelled,b2b_course_sellers,monthly
inv_0001399,sub_000350,cust_00075,prod_005,2024-03-01,2024-03-01,2024-05-31,282.0,france,sch_00075,pro,cancelled,b2c_course_sellers,quarterly
inv_0002135,sub_000351,cust_00139,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,united states,sch_00139,pro,active,b2c_course_sellers,monthly
inv_0001709,sub_000354,cust_00183,prod_008,2024-06-01,2024-06-01,2024-08-31,852.0,netherlands,sch_00183,learning_center,cancelled,customer_training,quarterly
inv_0001164,sub_000355,cust_00184,prod_001,2023-12-01,2023-12-01,2023-12-31,29.0,canada,sch_00184,starter,cancelled,b2b_course_sellers,monthly
inv_0001509,sub_000356,cust_00170,prod_004,2024-04-01,2024-04-01,2024-04-30,99.0,spain,sch_00170,pro,cancelled,b2b_course_sellers,monthly
inv_0001668,sub_000357,cust_00028,prod_004,2024-06-01,2024-06-01,2024-06-30,99.0,france,sch_00028,pro,cancelled,customer_training,monthly
inv_0001172,sub_000361,cust_00113,prod_007,2024-01-01,2024-01-01,2024-01-31,299.0,india,sch_00113,learning_center,cancelled,corporate_training,monthly
inv_0001175,sub_000363,cust_00092,prod_007,2024-01-01,2024-01-01,2024-01-31,299.0,india,sch_00092,learning_center,cancelled,customer_training,monthly
inv_0001320,sub_000364,cust_00141,prod_001,2024-02-01,2024-02-01,2024-02-29,29.0,canada,sch_00141,starter,cancelled,b2b_course_sellers,monthly
inv_0002147,sub_000371,cust_00186,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,united states,sch_00186,starter,active,corporate_training,monthly
inv_0002148,sub_000372,cust_00187,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,brazil,sch_00187,starter,active,corporate_training,monthly
inv_0001255,sub_000373,cust_00188,prod_005,2024-01-01,2024-01-01,2024-03-31,282.0,brazil,sch_00188,pro,cancelled,government_ngos,quarterly
inv_0001520,sub_000375,cust_00190,prod_008,2024-04-01,2024-04-01,2024-06-30,852.0,canada,sch_00190,learning_center,cancelled,customer_training,quarterly
inv_0001259,sub_000377,cust_00192,prod_007,2024-01-01,2024-01-01,2024-01-31,299.0,australia,sch_00192,learning_center,cancelled,corporate_training,monthly
inv_0001921,sub_000379,cust_00191,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0,france,sch_00191,pro,cancelled,b2b_course_sellers,monthly
inv_0001571,sub_000384,cust_00038,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,united kingdom,sch_00038,learning_center,cancelled,customer_training,monthly
inv_0002145,sub_000386,cust_00182,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,united kingdom,sch_00182,learning_center,active,b2c_course_sellers,monthly
inv_0002141,sub_000387,cust_00173,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,india,sch_00173,learning_center,active,b2c_course_sellers,monthly
inv_0001275,sub_000390,cust_00002,prod_004,2024-02-01,2024-02-01,2024-02-29,99.0,brazil,sch_00002,pro,cancelled,government_ngos,monthly
inv_0001277,sub_000391,cust_00102,prod_005,2024-02-01,2024-02-01,2024-04-30,282.0,brazil,sch_00102,pro,cancelled,customer_training,quarterly
inv_0002143,sub_000392,cust_00175,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,canada,sch_00175,pro,active,government_ngos,monthly
inv_0002118,sub_000393,cust_00045,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,netherlands,sch_00045,pro,active,customer_training,monthly
inv_0001822,sub_000395,cust_00195,prod_004,2024-07-01,2024-07-01,2024-07-31,99.0,united states,sch_00195,pro,cancelled,b2b_course_sellers,monthly
inv_0001612,sub_000398,cust_00198,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,australia,sch_00198,pro,cancelled,government_ngos,monthly
inv_0001434,sub_000399,cust_00199,prod_001,2024-03-01,2024-03-01,2024-03-31,29.0,india,sch_00199,starter,cancelled,government_ngos,monthly
inv_0001614,sub_000400,cust_00200,prod_002,2024-05-01,2024-05-01,2024-07-31,81.0,united states,sch_00200,starter,active,corporate_training,quarterly
inv_0002154,sub_000402,cust_00202,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,india,sch_00202,starter,active,b2b_course_sellers,monthly
inv_0001354,sub_000406,cust_00184,prod_004,2024-03-01,2024-03-01,2024-03-31,99.0,canada,sch_00184,pro,cancelled,b2b_course_sellers,monthly
inv_0001665,sub_000410,cust_00019,prod_008,2024-06-01,2024-06-01,2024-08-31,852.0,brazil,sch_00019,learning_center,cancelled,government_ngos,quarterly
inv_0002144,sub_000411,cust_00176,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,australia,sch_00176,learning_center,active,customer_training,monthly
inv_0002149,sub_000412,cust_00189,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,netherlands,sch_00189,starter,active,b2b_course_sellers,monthly
inv_0001808,sub_000413,cust_00169,prod_001,2024-07-01,2024-07-01,2024-07-31,29.0,united kingdom,sch_00169,starter,cancelled,government_ngos,monthly
inv_0002157,sub_000421,cust_00206,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,united kingdom,sch_00206,learning_center,active,customer_training,monthly
inv_0001529,sub_000423,cust_00208,prod_001,2024-04-01,2024-04-01,2024-04-30,29.0,australia,sch_00208,starter,cancelled,corporate_training,monthly
inv_0001443,sub_000425,cust_00210,prod_002,2024-03-01,2024-03-01,2024-05-31,81.0,france,sch_00210,starter,cancelled,corporate_training,quarterly
inv_0001447,sub_000428,cust_00051,prod_005,2024-04-01,2024-04-01,2024-06-30,282.0,brazil,sch_00051,pro,active,corporate_training,quarterly
inv_0001449,sub_000429,cust_00013,prod_005,2024-04-01,2024-04-01,2024-06-30,282.0,united kingdom,sch_00013,pro,active,b2c_course_sellers,quarterly
inv_0002129,sub_000430,cust_00085,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,netherlands,sch_00085,pro,active,government_ngos,monthly
inv_0001616,sub_000431,cust_00204,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,australia,sch_00204,learning_center,cancelled,customer_training,monthly
inv_0001453,sub_000432,cust_00066,prod_008,2024-04-01,2024-04-01,2024-06-30,852.0,germany,sch_00066,learning_center,active,customer_training,quarterly
inv_0002140,sub_000433,cust_00171,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,canada,sch_00171,learning_center,active,b2b_course_sellers,monthly
inv_0001455,sub_000434,cust_00072,prod_008,2024-04-01,2024-04-01,2024-06-30,852.0,germany,sch_00072,learning_center,active,b2c_course_sellers,quarterly
inv_0002125,sub_000435,cust_00070,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,netherlands,sch_00070,learning_center,active,b2b_course_sellers,monthly
inv_0002104,sub_000437,cust_00001,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,canada,sch_00001,starter,active,b2c_course_sellers,monthly
inv_0002039,sub_000443,cust_00213,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0,australia,sch_00213,starter,cancelled,customer_training,monthly
inv_0002040,sub_000444,cust_00214,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0,india,sch_00214,starter,cancelled,b2b_course_sellers,monthly
inv_0001534,sub_000445,cust_00215,prod_007,2024-04-01,2024-04-01,2024-04-30,299.0,india,sch_00215,learning_center,cancelled,b2b_course_sellers,monthly
inv_0001933,sub_000448,cust_00218,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0,india,sch_00218,pro,cancelled,government_ngos,monthly
inv_0002165,sub_000449,cust_00219,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,netherlands,sch_00219,pro,active,b2b_course_sellers,monthly
inv_0002166,sub_000450,cust_00220,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,france,sch_00220,starter,active,customer_training,monthly
inv_0002136,sub_000451,cust_00141,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,canada,sch_00141,pro,active,b2b_course_sellers,monthly
inv_0001928,sub_000453,cust_00211,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0,brazil,sch_00211,pro,cancelled,b2b_course_sellers,monthly
inv_0001543,sub_000454,cust_00205,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,spain,sch_00205,pro,cancelled,b2b_course_sellers,monthly
inv_0002142,sub_000456,cust_00174,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,canada,sch_00174,learning_center,active,b2b_course_sellers,monthly
inv_0001548,sub_000457,cust_00128,prod_008,2024-05-01,2024-05-01,2024-07-31,852.0,france,sch_00128,learning_center,cancelled,customer_training,quarterly
inv_0002152,sub_000459,cust_00192,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,australia,sch_00192,learning_center,active,corporate_training,monthly
inv_0001552,sub_000460,cust_00117,prod_007,2024-05-01,2024-05-01,2024-05-31,299.0,netherlands,sch_00117,learning_center,cancelled,corporate_training,monthly
inv_0002163,sub_000461,cust_00217,prod_001,2024-10-01,2024-10-01,2024-10-31,29.0,brazil,sch_00217,starter,active,customer_training,monthly
inv_0001775,sub_000463,cust_00025,prod_004,2024-07-01,2024-07-01,2024-07-31,99.0,canada,sch_00025,pro,cancelled,customer_training,monthly
inv_0002115,sub_000465,cust_00036,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,united kingdom,sch_00036,pro,active,b2b_course_sellers,monthly
inv_0001559,sub_000466,cust_00124,prod_005,2024-05-01,2024-05-01,2024-07-31,282.0,france,sch_00124,pro,active,customer_training,quarterly
inv_0001625,sub_000467,cust_00221,prod_004,2024-05-01,2024-05-01,2024-05-31,99.0,united kingdom,sch_00221,pro,cancelled,government_ngos,monthly
inv_0002168,sub_000468,cust_00222,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,netherlands,sch_00222,pro,active,b2b_course_sellers,monthly
inv_0001630,sub_000472,cust_00226,prod_008,2024-05-01,2024-05-01,2024-07-31,852.0,france,sch_00226,learning_center,active,b2c_course_sellers,quarterly
inv_0002169,sub_000474,cust_00228,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,germany,sch_00228,learning_center,active,b2b_course_sellers,monthly
inv_0002113,sub_000477,cust_00034,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,france,sch_00034,pro,active,b2c_course_sellers,monthly
inv_0001639,sub_000479,cust_00216,prod_005,2024-06-01,2024-06-01,2024-08-31,282.0,spain,sch_00216,pro,active,corporate_training,quarterly
inv_0001649,sub_000486,cust_00008,prod_002,2024-06-01,2024-06-01,2024-08-31,81.0,brazil,sch_00008,starter,active,corporate_training,quarterly
inv_0001654,sub_000489,cust_00123,prod_005,2024-06-01,2024-06-01,2024-08-31,282.0,france,sch_00123,pro,active,corporate_training,quarterly
inv_0001840,sub_000494,cust_00231,prod_004,2024-07-01,2024-07-01,2024-07-31,99.0,spain,sch_00231,pro,cancelled,government_ngos,monthly
inv_0001841,sub_000497,cust_00234,prod_007,2024-07-01,2024-07-01,2024-07-31,299.0,australia,sch_00234,learning_center,cancelled,b2b_course_sellers,monthly
inv_0001843,sub_000499,cust_00236,prod_007,2024-07-01,2024-07-01,2024-07-31,299.0,india,sch_00236,learning_center,cancelled,customer_training,monthly
inv_0002109,sub_000504,cust_00017,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,india,sch_00017,pro,active,customer_training,monthly
inv_0002158,sub_000505,cust_00208,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,australia,sch_00208,pro,active,corporate_training,monthly
inv_0002170,sub_000506,cust_00230,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,canada,sch_00230,learning_center,active,b2b_course_sellers,monthly
inv_0002171,sub_000507,cust_00233,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,spain,sch_00233,learning_center,active,b2c_course_sellers,monthly
inv_0001917,sub_000515,cust_00184,prod_004,2024-08-01,2024-08-01,2024-08-31,99.0,canada,sch_00184,pro,cancelled,b2b_course_sellers,monthly
inv_0002162,sub_000516,cust_00215,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,india,sch_00215,pro,active,b2b_course_sellers,monthly
inv_0001944,sub_000521,cust_00241,prod_001,2024-08-01,2024-08-01,2024-08-31,29.0,france,sch_00241,starter,cancelled,corporate_training,monthly
inv_0002177,sub_000523,cust_00243,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,brazil,sch_00243,learning_center,active,government_ngos,monthly
inv_0002060,sub_000526,cust_00246,prod_001,2024-09-01,2024-09-01,2024-09-30,29.0,france,sch_00246,starter,cancelled,government_ngos,monthly
inv_0002173,sub_000529,cust_00237,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,netherlands,sch_00237,pro,active,government_ngos,monthly
inv_0002179,sub_000531,cust_00245,prod_004,2024-10-01,2024-10-01,2024-10-31,99.0,india,sch_00245,pro,active,corporate_training,monthly
inv_0002172,sub_000532,cust_00235,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,france,sch_00235,learning_center,active,corporate_training,monthly
inv_0002153,sub_000535,cust_00199,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,india,sch_00199,learning_center,active,government_ngos,monthly
inv_0002122,sub_000536,cust_00058,prod_007,2024-10-01,2024-10-01,2024-10-31,299.0,canada,sch_00058,learning_center,active,customer_training,monthly
